"DRUGA","DRUGB","WEIGHT"
"31","264","1"
"1456","2451","1"
"1419","3598","1"
"5343","13028","1"
"921","19038","1"
"920","1494","1"
"324","422","1"
"61","556","1"
"1435","3113","1"
"1378","4882","1"
"1156","11764","1"
"1475","1878","1"
"1388","4576","1"
"3523","3929","1"
"1351","5727","1"
"154","349","1"
"1337","6163","1"
"267","553","1"
"5476","8929","1"
"1395","4368","1"
"119","43926","1"
"2631","31590","1"
"1423","3504","1"
"1423","3505","1"
"1423","3506","1"
"1423","3507","1"
"1423","3508","1"
"9550","13717","1"
"1395","4370","1"
"2376","4526","1"
"430","627","1"
"1401","4169","1"
"671","26828","1"
"7540","10498","1"
"73","218","1"
"40","337","1"
"144","15207","1"
"1180","11058","1"
"981","17227","1"
"1396","4364","1"
"1393","4457","1"
"1396","4368","1"
"1396","4370","1"
"27","3446","1"
"20","364","1"
"521","3533","1"
"176","868","1"
"80","920","1"
"253","1861","1"
"7589","9004","1"
"7589","9005","1"
"4689","4690","1"
"51","324","1"
"685","773","1"
"672","26828","1"
"720","25344","1"
"431","11513","1"
"430","4690","1"
"1377","4980","1"
"692","4689","1"
"1482","1728","1"
"3446","6381","1"
"1090","13882","1"
"1370","5200","1"
"129","311","1"
"1440","3037","1"
"1397","4370","1"
"3343","9580","1"
"3389","8159","1"
"150","550","1"
"558","2659","1"
"1393","4506","1"
"979","1231","1"
"239","40284","1"
"131","11513","1"
"61","364","1"
"1426","3504","1"
"1426","3505","1"
"1316","6916","1"
"1426","3507","1"
"1040","15474","1"
"1426","3508","1"
"974","17520","1"
"1426","3506","1"
"14","1231","1"
"5578","5876","1"
"205","41368","1"
"162","15207","1"
"1435","3240","1"
"30","3432","1"
"326","37625","1"
"349","868","1"
"1488","1606","1"
"1456","2599","1"
"1456","2601","1"
"5537","7166","1"
"2294","42164","1"
"1260","8683","1"
"1453","2700","1"
"975","17520","1"
"140","920","1"
"1467","2264","1"
"640","1346","1"
"364","422","1"
"1396","4478","1"
"241","3432","1"
"78","494","1"
"61","422","1"
"1129","12768","1"
"94","2659","1"
"345","4689","1"
"345","4690","1"
"412","810","1"
"216","324","1"
"66","2659","1"
"1493","1494","1"
"1159","11851","1"
"1121","13029","1"
"3195","14275","1"
"3195","14276","2"
"1488","1660","1"
"628","5105","1"
"267","39519","1"
"313","9174","1"
"357","36732","1"
"627","868","1"
"2340","40797","1"
"572","1164","1"
"657","27452","1"
"71","469","1"
"216","370","1"
"1293","7739","1"
"1006","16638","1"
"135","11513","1"
"82","5105","1"
"1475","2112","1"
"335","868","1"
"3389","8316","1"
"866","2659","1"
"5358","12818","1"
"1488","1719","1"
"2117","4688","1"
"2117","4689","1"
"1396","4576","1"
"1101","13722","1"
"1101","13723","1"
"566","30309","1"
"28070","29653","1"
"706","25971","1"
"216","41162","1"
"216","41163","1"
"1018","16302","1"
"1460","2601","1"
"1147","12305","1"
"216","41164","1"
"1425","3690","1"
"1455","2760","1"
"44","750","1"
"7103","24283","1"
"418","720","1"
"1487","1775","1"
"273","39410","1"
"14","777","1"
"1495","1532","1"
"2372","39882","1"
"323","37869","1"
"706","25999","1"
"1422","3804","1"
"7630","7967","1"
"1408","4243","1"
"139","218","1"
"179","42348","1"
"747","24743","1"
"126","337","1"
"1103","13711","1"
"7550","10469","1"
"1270","8547","1"
"1270","8548","1"
"1270","8549","1"
"1270","8550","1"
"1270","8551","1"
"1270","8552","1"
"1270","8553","1"
"1270","8554","1"
"1270","8555","1"
"1270","8556","1"
"9038","29883","1"
"372","36386","1"
"1472","2293","1"
"3489","5311","1"
"1433","3511","1"
"1433","3512","1"
"5156","19174","1"
"762","24318","1"
"1467","2448","1"
"3428","7225","1"
"3428","7226","1"
"773","777","1"
"367","36584","1"
"749","24743","1"
"27","156","1"
"73","556","1"
"147","2659","1"
"990","17283","1"
"3446","6686","2"
"263","8954","1"
"1183","11312","1"
"3344","9858","1"
"13788","13789","1"
"17560","27930","1"
"17560","27931","1"
"17560","27932","1"
"4659","9448","1"
"216","556","1"
"1154","12234","1"
"1154","12235","1"
"1154","12237","1"
"1154","12238","1"
"1487","1917","1"
"1475","2289","1"
"3545","3649","1"
"482","1453","1"
"205","627","1"
"1472","2392","1"
"1294","7911","1"
"1278","8410","1"
"451","34048","1"
"818","22672","1"
"870","21061","1"
"1462","2710","1"
"28","810","1"
"65","2659","1"
"1419","4052","1"
"1472","2416","1"
"866","21202","1"
"6827","33024","1"
"1455","2948","2"
"3453","6547","1"
"1272","8626","1"
"1465","2652","1"
"3489","5445","1"
"754","24701","1"
"1435","3590","1"
"1435","3592","1"
"1186","11312","1"
"3533","4093","1"
"1361","5890","1"
"1259","9059","1"
"1420","4069","1"
"3505","4973","1"
"521","31945","1"
"1460","2841","1"
"1005","16948","1"
"1005","16949","1"
"1005","16950","1"
"1186","11340","1"
"119","44418","1"
"119","44419","1"
"1419","4121","1"
"144","1453","1"
"1465","2699","1"
"987","17520","1"
"641","1453","1"
"131","44062","1"
"68","4690","1"
"556","1007","1"
"2317","9965","1"
"1497","1730","1"
"408","777","1"
"1231","9982","1"
"1455","3039","1"
"7406","15166","1"
"3102","17520","1"
"282","39404","1"
"78","4690","1"
"1492","1899","1"
"5578","6306","1"
"364","556","1"
"153","2659","1"
"3354","9724","1"
"120","5105","1"
"974","17973","1"
"1472","2536","1"
"1278","8551","1"
"974","17975","1"
"1411","4427","1"
"974","17979","1"
"974","17980","1"
"7407","15166","1"
"974","17981","1"
"974","17982","1"
"974","17983","1"
"974","17984","1"
"283","39404","1"
"6757","35324","1"
"1415","4319","1"
"6757","35325","1"
"6757","35326","1"
"2948","22332","1"
"1472","2558","1"
"672","27359","1"
"1497","1785","3"
"628","28726","1"
"1305","7739","1"
"1260","9136","1"
"1502","1629","1"
"842","22098","1"
"268","39892","1"
"3244","13174","1"
"204","266","1"
"1455","3102","1"
"3345","10050","1"
"1494","1896","1"
"2601","33116","1"
"2601","33117","1"
"1497","1803","3"
"1145","12714","1"
"5468","9781","1"
"1337","6765","1"
"1316","7425","1"
"1278","8606","1"
"1488","2099","1"
"1435","3743","1"
"1435","3745","1"
"5468","9797","1"
"27","9174","1"
"5314","14578","1"
"5314","14579","1"
"1370","5772","1"
"5314","14581","1"
"5314","14580","1"
"1497","1839","1"
"646","1193","1"
"1457","3086","1"
"119","1494","1"
"3501","5263","1"
"1497","1853","2"
"1338","6783","1"
"745","25167","1"
"1464","2878","1"
"191","42348","1"
"191","42351","1"
"1433","3850","1"
"3511","4971","1"
"773","24318","1"
"1475","2558","1"
"5371","12859","1"
"191","42370","1"
"1472","2659","1"
"1227","10255","1"
"1375","5676","1"
"3434","7384","1"
"191","42382","1"
"4540","38636","1"
"191","42383","1"
"191","42392","1"
"1425","4146","1"
"1228","10255","1"
"1456","3189","1"
"7336","17520","1"
"1196","11254","1"
"5567","6827","1"
"3545","3976","2"
"11606","16235","1"
"8566","44939","1"
"572","1453","1"
"635","28664","1"
"635","28665","1"
"1453","3313","1"
"2340","41355","1"
"191","42440","1"
"1487","2273","1"
"1502","1809","1"
"1293","8292","1"
"1205","11024","1"
"1475","2656","1"
"1218","10629","1"
"712","26316","1"
"1269","9050","1"
"1419","4408","1"
"1147","12845","1"
"2376","40284","1"
"191","42493","1"
"431","3432","1"
"143","2659","1"
"1508","1674","1"
"7415","15166","1"
"196","42348","1"
"1294","8323","1"
"3471","6373","1"
"1373","5876","1"
"1373","5877","1"
"1465","3026","1"
"1373","5878","1"
"1373","5880","1"
"1373","5875","1"
"1373","5882","1"
"191","42519","1"
"1373","5881","1"
"1373","5879","1"
"191","42518","1"
"7278","19434","1"
"191","42520","1"
"620","29221","1"
"1460","3198","1"
"147","3432","1"
"5368","13127","1"
"20","15207","1"
"1497","2067","2"
"3510","5200","1"
"1513","1575","1"
"981","18069","1"
"6592","40744","1"
"1262","9375","1"
"191","42577","1"
"1262","9376","1"
"3407","8418","1"
"150","1949","1"
"218","422","1"
"1453","3467","1"
"1487","2418","1"
"1488","2395","1"
"99","311","1"
"1489","2373","1"
"894","20819","1"
"1497","2132","1"
"1405","4990","1"
"1194","11532","1"
"1433","4125","3"
"640","28708","1"
"1457","3389","1"
"133","44434","1"
"11625","15865","1"
"1036","16445","1"
"1487","2465","1"
"366","370","1"
"1419","4584","1"
"1472","2948","1"
"1489","2422","1"
"1502","2022","1"
"5613","5655","1"
"1401","5156","1"
"469","34048","1"
"1294","8475","1"
"1346","6863","1"
"1396","5314","1"
"4688","4690","1"
"1405","5040","1"
"2392","39983","1"
"8867","35869","1"
"8867","35870","1"
"1506","1918","1"
"1348","6827","1"
"1497","2213","1"
"1421","4571","1"
"569","30989","1"
"1488","2512","1"
"21441","39331","1"
"414","3432","1"
"1422","4570","1"
"1377","5970","1"
"372","37125","1"
"217","41930","1"
"987","18069","1"
"3567","3627","1"
"1315","7906","1"
"1502","2117","2"
"1410","4971","1"
"1497","2276","2"
"218","41930","1"
"3329","11028","1"
"1435","4209","1"
"1497","2293","1"
"293","39621","1"
"3570","3574","1"
"1488","2580","1"
"1475","2985","1"
"1483","2738","1"
"5604","6059","1"
"1351","6827","1"
"200","42518","1"
"200","42519","1"
"1502","2158","1"
"1393","5538","1"
"1497","2316","4"
"11625","16028","1"
"1373","6163","1"
"1472","3095","2"
"5380","13020","1"
"2841","26191","1"
"200","42520","1"
"3343","10634","1"
"4983","25319","1"
"1410","5025","1"
"7667","7668","1"
"7667","7669","1"
"1516","1745","1"
"1497","2336","1"
"1487","2646","1"
"706","26859","2"
"1046","16317","1"
"1508","1997","1"
"1433","4328","1"
"990","18069","1"
"842","22663","1"
"7668","7669","1"
"9301","22583","1"
"9301","22584","1"
"1462","3449","1"
"1453","3726","1"
"1068","15669","1"
"1292","8727","1"
"1239","10373","1"
"1337","7336","1"
"617","29660","1"
"3571","3622","1"
"5375","13237","1"
"3073","19063","1"
"940","19653","1"
"3329","11136","1"
"193","42817","1"
"1269","9466","1"
"1114","14275","1"
"1114","14276","1"
"1519","1728","1"
"3453","7313","1"
"3570","3690","1"
"1384","5928","1"
"1467","3362","1"
"1370","6371","1"
"3451","7406","1"
"935","19866","1"
"1040","16624","1"
"692","27413","1"
"1466","3425","1"
"1497","2471","1"
"4949","26532","1"
"1129","13882","1"
"881","21575","1"
"881","21576","1"
"1519","1800","1"
"1294","8781","2"
"140","44555","1"
"1508","2158","1"
"1205","11553","1"
"1519","1820","1"
"1497","2509","1"
"1522","1736","2"
"262","40797","1"
"1176","12462","1"
"141","44555","1"
"1472","3295","1"
"1490","2738","1"
"13817","13818","1"
"13817","13819","1"
"1249","10217","1"
"3493","6193","1"
"4393","43842","1"
"4393","43843","1"
"13818","13819","1"
"5365","13722","1"
"5365","13723","1"
"1408","5319","1"
"1269","9629","1"
"1269","9628","1"
"602","30309","1"
"317","39148","1"
"3493","6229","1"
"147","44419","1"
"147","44418","1"
"3482","6573","1"
"264","40797","1"
"1516","1992","1"
"3478","6711","1"
"441","35324","1"
"441","35325","1"
"3446","7707","1"
"441","35326","1"
"477","34214","1"
"1464","3620","1"
"1519","1919","1"
"1497","2607","1"
"295","39873","1"
"26108","26109","1"
"1494","2713","1"
"1292","8977","1"
"1415","5165","1"
"3512","5696","1"
"1519","1944","1"
"295","39892","1"
"1503","2448","1"
"3482","6638","1"
"2776","28527","1"
"2776","28528","1"
"1269","9710","1"
"2776","28529","1"
"990","18362","1"
"4671","35324","1"
"4671","35325","1"
"4671","35326","1"
"248","41368","1"
"1353","7109","1"
"1267","9782","1"
"1188","12234","1"
"1188","12235","1"
"1411","5308","1"
"1188","12237","1"
"1188","12238","1"
"3507","5884","1"
"1364","6785","1"
"956","19433","1"
"491","33844","1"
"1532","1579","1"
"313","39362","1"
"561","31686","1"
"159","44154","1"
"15865","16028","1"
"1419","5107","1"
"1074","15823","1"
"1143","13686","1"
"1524","1875","1"
"3478","6854","1"
"1294","9023","1"
"1294","9024","1"
"1508","2400","1"
"1104","14932","1"
"1104","14933","1"
"1356","7122","1"
"1522","1985","2"
"3489","6547","1"
"179","43627","1"
"877","21992","1"
"1516","2185","1"
"3570","4051","1"
"1513","2286","1"
"1453","4146","1"
"1472","3564","3"
"891","21575","1"
"891","21576","1"
"1272","9767","1"
"1465","3785","1"
"6711","37768","1"
"6711","37769","1"
"6711","37770","1"
"6711","37772","1"
"1255","10302","1"
"1497","2801","1"
"1255","10294","1"
"1493","2928","1"
"1519","2126","1"
"1502","2654","1"
"840","23179","1"
"1410","5510","1"
"1472","3589","1"
"3229","14659","1"
"3229","14660","1"
"1293","9152","1"
"1494","2928","1"
"1455","4146","1"
"1370","6789","1"
"273","40797","1"
"1472","3633","1"
"3434","8356","1"
"559","31945","1"
"15876","15877","1"
"15876","15878","1"
"15876","15879","1"
"15876","15880","1"
"15876","15881","1"
"15876","15882","1"
"15876","15883","1"
"1497","2881","1"
"3505","6170","1"
"1501","2760","1"
"3582","3793","1"
"1116","14704","1"
"1116","14705","1"
"15877","15878","1"
"15877","15879","1"
"3568","4243","1"
"15877","15880","1"
"15877","15881","1"
"15877","15882","1"
"15877","15883","1"
"1378","6607","1"
"921","20779","1"
"2530","36437","1"
"1296","9161","2"
"3590","3591","1"
"15878","15880","1"
"15878","15881","1"
"15878","15882","1"
"15878","15883","1"
"1494","3036","1"
"15878","15879","1"
"1513","2451","1"
"3568","4288","1"
"3063","19949","1"
"9711","10469","1"
"1488","3240","1"
"143","44939","1"
"367","37997","1"
"1267","10100","1"
"15879","15880","1"
"15879","15881","1"
"15879","15882","1"
"15879","15883","1"
"13375","27977","1"
"295","40243","1"
"3565","4409","1"
"1522","2208","2"
"1405","5835","1"
"1422","5309","1"
"1433","4971","1"
"1421","5343","1"
"1528","2029","1"
"1501","2868","1"
"1456","4267","1"
"1497","3002","1"
"15880","15881","1"
"3489","6788","1"
"15880","15883","1"
"15880","15882","1"
"1231","11254","1"
"5567","7911","1"
"140","45077","1"
"11157","31231","1"
"1029","17520","1"
"2289","44000","1"
"534","32869","1"
"1513","2523","2"
"1462","4116","1"
"1395","6193","1"
"4628","37045","1"
"15881","15882","1"
"15881","15883","1"
"5380","13736","1"
"1494","3134","1"
"141","45077","1"
"1380","6670","1"
"1487","3354","1"
"1384","6558","1"
"1396","6193","1"
"243","41937","1"
"243","41938","1"
"243","41939","1"
"1405","5915","1"
"15882","15883","1"
"3345","11316","1"
"262","41355","1"
"1316","8683","1"
"3358","10917","1"
"3593","3636","1"
"1395","6229","1"
"1487","3388","1"
"956","19851","1"
"5578","7641","1"
"1312","8822","1"
"1193","12512","1"
"5486","10502","1"
"3590","3743","1"
"3590","3745","1"
"1433","5077","1"
"4774","32579","1"
"4774","32580","1"
"11405","23628","1"
"763","25852","1"
"657","29139","1"
"1493","3224","1"
"1396","6229","1"
"1397","6199","1"
"799","24742","1"
"840","23471","1"
"1146","13988","1"
"4526","40284","1"
"1276","9964","1"
"8929","34876","1"
"1380","6757","1"
"264","41355","1"
"1534","1996","1"
"5149","21005","1"
"8929","34900","1"
"1508","2810","1"
"1338","8082","1"
"1312","8888","1"
"1497","3165","1"
"1393","6396","1"
"1520","2465","1"
"7125","25319","1"
"502","34025","1"
"1138","14312","1"
"5468","11154","1"
"3568","4540","1"
"5613","6686","1"
"990","18937","1"
"1502","3067","2"
"3591","3846","1"
"1482","3697","4"
"431","36290","1"
"431","36291","1"
"1255","10750","1"
"5510","9925","1"
"3592","3850","1"
"1536","2055","1"
"287","40778","1"
"287","40779","1"
"1453","4635","1"
"1462","4364","1"
"1433","5265","1"
"15802","18583","1"
"1391","6573","1"
"1488","3568","1"
"1255","10796","1"
"1513","2810","1"
"1493","3439","1"
"19653","30309","1"
"1456","4598","1"
"808","24689","1"
"3571","4576","1"
"1457","4578","1"
"1494","3439","1"
"1391","6638","1"
"13843","13844","1"
"17231","39893","1"
"1532","2278","1"
"15802","18670","1"
"1547","1829","1"
"680","28710","1"
"3467","7852","1"
"3467","7853","1"
"3467","7854","1"
"3467","7855","1"
"3467","7856","1"
"3467","7857","1"
"3467","7858","1"
"3467","7859","1"
"3467","7860","1"
"291","40778","1"
"291","40779","1"
"1293","9711","1"
"468","35297","1"
"3445","8547","1"
"3445","8548","1"
"3445","8549","1"
"3445","8550","1"
"3445","8551","1"
"3445","8552","1"
"3445","8553","1"
"3445","8554","1"
"3445","8555","1"
"3445","8556","1"
"273","41355","1"
"1501","3278","1"
"1462","4478","1"
"3533","5835","1"
"1000","18793","1"
"1457","4671","1"
"1536","2238","1"
"3451","8410","1"
"1337","8410","1"
"42518","42519","1"
"42518","42520","1"
"3447","8547","1"
"3447","8548","1"
"3447","8549","1"
"3447","8550","1"
"3447","8551","1"
"3447","8552","1"
"3447","8553","1"
"3447","8554","1"
"3447","8555","1"
"3447","8556","1"
"1488","3750","2"
"752","26566","1"
"1546","1948","1"
"1490","3697","1"
"1323","8875","1"
"42519","42520","1"
"2654","33152","1"
"3224","15479","1"
"7540","12762","1"
"1462","4576","1"
"1373","7336","1"
"268","41592","1"
"372","38369","1"
"4502","41412","1"
"1117","15273","1"
"1278","10294","1"
"1278","10302","1"
"13535","23551","1"
"1457","4760","1"
"558","32630","1"
"1017","18402","1"
"1508","3184","1"
"1519","2849","1"
"5586","7850","1"
"5309","16445","1"
"1536","2338","1"
"3592","4146","1"
"1492","3712","1"
"2770","29630","1"
"1312","9297","1"
"7455","15474","1"
"1513","3082","1"
"5375","14447","1"
"3568","4939","1"
"3505","6894","1"
"633","30392","1"
"1098","15980","1"
"1453","4977","1"
"1408","6373","1"
"1453","4979","1"
"1524","2776","1"
"1453","4978","1"
"3592","4209","1"
"1138","14748","1"
"44555","45077","1"
"3446","8738","1"
"1487","3948","1"
"749","26828","1"
"1513","3149","1"
"1293","9982","1"
"1397","6764","1"
"1419","6096","1"
"1377","7406","1"
"7384","17799","1"
"2512","37768","1"
"2512","37769","1"
"2512","37770","1"
"2512","37772","1"
"564","32630","1"
"3598","4121","1"
"1143","14704","1"
"5578","8292","1"
"1143","14705","1"
"1418","6198","1"
"1433","5743","1"
"1433","5744","1"
"1144","14704","1"
"1144","14705","1"
"1536","2559","1"
"1380","7396","1"
"3599","4144","1"
"925","21507","1"
"3469","8183","1"
"1421","6135","1"
"3469","8188","1"
"1566","1649","1"
"7062","27884","1"
"3511","6894","3"
"284","41399","1"
"1159","14275","1"
"1159","14276","1"
"179","44657","1"
"1397","6904","1"
"1255","11312","1"
"924","21575","1"
"924","21576","1"
"1292","10181","1"
"643","30309","1"
"1397","6936","1"
"1388","7230","1"
"4881","30020","1"
"3505","7141","1"
"1354","8296","1"
"1377","7589","1"
"3533","6290","1"
"9152","28710","1"
"1487","4184","1"
"1536","2668","1"
"1550","2238","1"
"937","21246","1"
"1248","11606","1"
"3588","4631","16"
"1487","4232","1"
"1127","15400","1"
"1490","4148","1"
"191","44418","1"
"191","44419","1"
"1351","8475","1"
"3568","5294","1"
"1532","2876","1"
"1532","2877","1"
"1497","3962","1"
"1488","4243","1"
"1278","10750","1"
"1497","3972","1"
"1453","5339","1"
"3467","8443","1"
"3467","8444","1"
"1135","15207","1"
"3619","3743","1"
"942","21202","1"
"3146","18415","1"
"3146","18416","1"
"1550","2357","1"
"1488","4280","1"
"1493","4126","1"
"1431","6048","1"
"1546","2482","1"
"1536","2796","1"
"1278","10796","1"
"1488","4288","1"
"1564","1932","1"
"1337","8977","1"
"1152","14720","1"
"1269","11095","1"
"687","29139","1"
"1494","4126","1"
"9349","22774","1"
"650","30309","1"
"1405","6907","1"
"1558","2188","1"
"3570","5368","1"
"1424","6364","1"
"3592","4695","1"
"753","27175","1"
"1552","2408","1"
"1228","12452","1"
"1552","2412","1"
"5654","6327","1"
"3224","16123","1"
"216","43842","1"
"216","43843","1"
"3593","4695","1"
"1347","8785","1"
"987","19949","1"
"1502","3987","1"
"1508","3804","1"
"5621","7377","1"
"198","44419","1"
"1228","12490","1"
"19913","23080","1"
"372","39028","1"
